

"Close Approach Definition"
"Advanced CAT object: sgp4ESSS                                                        "
"Close Approach Threshold: 20.000000 (km)                                             "
"Close Approach Time Interval: 23 Oct 2013 03:58:20.414 to 23 Oct 2014 03:58:20.414   "
"Point-to-Point Mode is ON.  Finite ellipsoid sizes have been overridden to be points."

"Settings"
"Out of Date Filter is OFF.                                                                                  "
"Apo Peri Filter    is ON.  Pad  is 30.000000 (km)                                                           "
"Path Filter        is OFF.                                                                                  "
"Time Filter        is OFF.                                                                                  "
""
"Each local range minimum is reported as a separate event with corresponding conjunction TCA (i.e., ConjTCA)."
"Additionally, an interval endpoint time will be reported as a separate event with corresponding             "
"conjunction TCA (i.e., ConjTCA) if it is the global range minimum over the interval                      "
""
"Secondaries whose SSC number match the primary SSC number have been ignored.                                "
""
"MaxSampleStepSize is 300.000000 secs                                                                        "
"MinSampleStepSize is 1.000000 secs                                                                          "

"Name","Status","Type","Tangential (km)","Cross-Track (km)","Normal (km)"
"Satellite/ENVISAT_27386","Found Scenario Object","Scenario Object",1.000000,1.000000,1.000000

"Name","Status","Type","Tangential (km)","Cross-Track (km)","Normal (km)"
"spaceTrackTLEs_23_10_2013.tce","Found File","Tle File",1.000000,1.000000,1.000000

"SSC","ConjTCA (UTCG)","Min Range (km)","Max Collision Probability","Collision Probability (Analytic)","Collision Probability (Numeric)","Collision Probability (Patera 2005)"
"24906",2 Jan 2014 11:25:32.039,10.810750,1.2391e-006,2.0157e-017,2.0157e-017,2.0327e-017
"28596",2 Jan 2014 11:46:20.981,18.557028,2.7263e-007,2.6136e-042,0.0000e+000,1.0353e-019
"7846",2 Jan 2014 11:55:06.034,18.117647,2.8601e-007,1.4681e-040,1.4681e-040,1.3804e-019
"13648",2 Jan 2014 11:55:32.569,19.727398,2.7499e-007,4.0700e-047,0.0000e+000,-5.6081e-020
"23433",2 Jan 2014 12:09:02.212,14.595559,4.4070e-007,4.7432e-028,4.7411e-028,9.9220e-020
"36061",2 Jan 2014 12:23:24.262,3.838579,6.3716e-006,1.6035e-006,1.6035e-006,1.6035e-006
"24969",2 Jan 2014 12:33:16.127,19.545352,3.7909e-007,3.2939e-046,3.2939e-046,5.6081e-020
"31538",2 Jan 2014 12:42:55.798,2.975917,1.0601e-005,6.9711e-006,6.9711e-006,6.9711e-006
"13648",2 Jan 2014 12:45:40.334,12.548705,6.7961e-007,5.8239e-022,5.8239e-022,-6.0395e-020
"23433",2 Jan 2014 12:59:08.955,16.278480,3.5429e-007,1.0837e-033,0.0000e+000,9.0592e-020
"26270",2 Jan 2014 13:22:44.448,16.089508,3.6266e-007,5.0004e-033,0.0000e+000,0.0000e+000
"28596",2 Jan 2014 13:26:47.600,14.087363,4.7307e-007,1.8140e-026,1.8142e-026,0.0000e+000
"23433",2 Jan 2014 13:49:24.016,8.723819,1.2336e-006,3.4840e-013,3.4840e-013,3.4840e-013
"32427",2 Jan 2014 14:06:57.132,10.030387,9.3315e-007,7.6157e-016,7.6157e-016,7.6171e-016
"23433",2 Jan 2014 14:39:30.705,13.541704,5.1197e-007,7.8606e-025,7.8605e-025,1.6393e-019
"37570",2 Jan 2014 15:07:02.399,16.887056,3.2921e-007,6.9754e-036,0.0000e+000,7.3336e-020
"28596",2 Jan 2014 15:07:14.219,13.397666,5.2303e-007,2.0737e-024,2.0737e-024,2.0275e-019
"15596",2 Jan 2014 15:39:32.645,13.323715,5.2886e-007,3.3985e-024,3.3985e-024,1.0353e-019
"30027",2 Jan 2014 15:51:05.029,10.979114,7.7885e-007,5.2199e-018,5.2199e-018,5.3363e-018
"30445",2 Jan 2014 16:40:05.523,19.715134,2.4154e-007,4.0277e-047,0.0000e+000,7.5493e-020
"28596",2 Jan 2014 16:47:40.835,17.585534,3.0358e-007,1.6958e-038,0.0000e+000,3.4511e-020
"34856",2 Jan 2014 16:53:13.446,10.967213,7.8054e-007,5.5720e-018,5.5720e-018,5.7418e-018
"34845",2 Jan 2014 18:17:19.797,13.877590,4.8748e-007,7.8623e-026,7.8622e-026,5.6081e-020
"30445",2 Jan 2014 18:20:20.029,9.269589,1.0926e-006,2.9915e-014,2.9915e-014,2.9915e-014
"30437",2 Jan 2014 19:10:25.703,17.243728,3.1574e-007,3.3258e-037,0.0000e+000,1.0138e-019
"34474",2 Jan 2014 21:50:03.697,19.366701,2.5031e-007,1.2120e-045,1.2120e-045,3.6668e-020
"32238",2 Jan 2014 22:16:46.591,8.028117,1.4567e-006,6.4178e-012,6.4178e-012,6.4178e-012
"33956",2 Jan 2014 22:36:35.289,14.498857,4.4660e-007,9.5837e-028,9.5837e-028,1.8118e-019
"38646",2 Jan 2014 23:33:26.358,6.862485,1.9935e-006,4.9186e-010,4.9186e-010,4.9186e-010
"34339",2 Jan 2014 23:52:01.741,9.792043,9.7913e-007,2.4812e-015,2.4812e-015,2.4813e-015
"33956",3 Jan 2014 01:06:55.822,11.341377,7.2989e-007,6.9147e-019,6.9147e-019,8.3690e-019
"37886",3 Jan 2014 01:33:52.953,19.524359,2.4628e-007,2.6170e-046,0.0000e+000,6.6866e-020
"37886",3 Jan 2014 02:23:55.070,11.388167,7.2390e-007,5.3004e-019,5.3004e-019,6.0395e-019
"25158",3 Jan 2014 02:24:12.294,7.344218,2.0685e-006,1.0563e-010,1.0563e-010,1.0563e-010
"37886",3 Jan 2014 03:14:05.585,4.516746,4.6019e-006,3.8893e-007,3.8893e-007,3.8893e-007
"2789",3 Jan 2014 03:15:57.257,11.806532,6.7351e-007,4.6855e-020,4.6855e-020,2.8472e-019
"21359",3 Jan 2014 03:31:07.111,6.607663,2.1503e-006,1.1601e-009,1.1601e-009,1.1601e-009
"37886",3 Jan 2014 04:04:07.696,12.860992,5.6760e-007,7.0267e-023,7.0267e-023,1.3373e-019
"13027",3 Jan 2014 04:28:20.436,18.699838,3.0604e-007,7.8815e-043,7.8815e-043,-2.1570e-021
"3755",3 Jan 2014 04:39:16.704,6.312714,2.3559e-006,3.0078e-009,3.0078e-009,3.0078e-009
"37305",3 Jan 2014 05:06:42.861,5.148928,3.5412e-006,8.4422e-008,8.4422e-008,8.4422e-008
"34368",3 Jan 2014 05:16:33.399,7.048501,1.8897e-006,2.5757e-010,2.5757e-010,2.5757e-010
"13027",3 Jan 2014 05:18:31.263,18.322467,3.1878e-007,2.5909e-041,2.5909e-041,-1.2942e-020
"11587",3 Jan 2014 06:01:44.542,11.391270,7.2351e-007,5.2075e-019,5.2076e-019,7.9376e-019
"13027",3 Jan 2014 06:08:36.466,9.491074,1.1880e-006,1.2069e-014,1.2069e-014,1.2069e-014
"36674",3 Jan 2014 07:41:13.433,10.964970,7.8086e-007,5.6410e-018,5.6410e-018,5.8712e-018
"13027",3 Jan 2014 07:48:52.497,16.838503,3.7744e-007,1.1977e-035,1.1977e-035,-1.2942e-020
"5422",3 Jan 2014 08:27:15.056,19.993579,2.3486e-007,2.5388e-048,0.0000e+000,6.2552e-020
"37299",3 Jan 2014 08:27:50.839,12.570649,5.9412e-007,4.4506e-022,4.4506e-022,1.2942e-019
"38537",3 Jan 2014 10:06:30.130,13.528432,5.1297e-007,8.5993e-025,8.5994e-025,3.8825e-020
"35988",3 Jan 2014 10:07:19.677,11.327209,7.3171e-007,7.4927e-019,7.4928e-019,7.7650e-019
"38537",3 Jan 2014 10:56:51.044,16.293911,3.5362e-007,9.5577e-034,0.0000e+000,9.0592e-020
"38537",3 Jan 2014 11:46:46.396,7.570651,1.6380e-006,3.8206e-011,3.8206e-011,3.8206e-011
"38537",3 Jan 2014 12:37:07.311,15.110585,4.1117e-007,1.0352e-029,1.0367e-029,8.1964e-020
"33983",3 Jan 2014 12:39:41.882,14.803042,4.2844e-007,1.0323e-028,1.0323e-028,3.0197e-020
"35401",3 Jan 2014 12:47:00.748,15.598243,3.8587e-007,2.4498e-031,2.2531e-031,8.6278e-020
"4451",3 Jan 2014 12:49:09.671,13.714839,4.9912e-007,2.4161e-025,2.4161e-025,1.4236e-019
"38537",3 Jan 2014 13:27:02.661,6.615241,2.1453e-006,1.1314e-009,1.1314e-009,1.1314e-009
"2741",3 Jan 2014 13:32:28.378,13.139820,5.1926e-007,1.0955e-023,1.0955e-023,1.9413e-019
"32224",3 Jan 2014 13:32:43.014,19.437738,2.4848e-007,6.0844e-046,0.0000e+000,9.4906e-020
"25170",3 Jan 2014 13:34:57.789,12.484546,9.2915e-007,1.1781e-021,1.1781e-021,3.8825e-020
"11510",3 Jan 2014 13:37:38.549,19.002025,2.9639e-007,4.5674e-044,0.0000e+000,-6.6866e-020
"34018",3 Jan 2014 13:57:15.952,10.593014,8.3666e-007,4.1874e-017,4.1874e-017,4.1966e-017
"4638",3 Jan 2014 14:15:30.889,15.366938,3.9757e-007,1.4681e-030,1.4764e-030,4.7453e-020
"38537",3 Jan 2014 14:17:23.577,17.160925,3.1879e-007,6.7793e-037,6.7793e-037,8.6278e-020
"4638",3 Jan 2014 15:05:36.616,17.081587,3.2176e-007,1.3370e-036,0.0000e+000,8.4121e-020
"38537",3 Jan 2014 15:07:18.924,11.755977,6.7931e-007,6.3108e-020,6.3108e-020,4.3139e-020
"36073",3 Jan 2014 15:08:27.875,11.597546,6.9800e-007,1.5914e-019,1.5914e-019,2.0707e-019
"29030",3 Jan 2014 15:10:14.606,18.641340,2.7017e-007,1.1932e-042,0.0000e+000,8.6278e-020
"4326",3 Jan 2014 15:50:03.029,11.944325,6.5806e-007,2.0675e-020,2.0675e-020,2.1570e-020
"34442",3 Jan 2014 16:16:48.607,18.807912,2.6540e-007,2.5088e-043,0.0000e+000,1.0138e-019
"4638",3 Jan 2014 16:45:56.597,17.429345,3.0905e-007,6.6549e-038,0.0000e+000,3.0197e-020
"38537",3 Jan 2014 16:47:35.187,18.344703,2.7898e-007,1.8531e-041,1.8531e-041,1.2510e-019
"27375",3 Jan 2014 17:02:08.712,16.750427,5.1616e-007,3.3986e-035,0.0000e+000,1.2942e-019
"35887",3 Jan 2014 17:07:18.469,13.295424,5.3111e-007,4.1025e-024,4.1025e-024,6.9022e-020
"26454",3 Jan 2014 19:27:05.964,13.934568,4.8350e-007,5.2906e-026,5.2907e-026,1.2942e-019
"34432",3 Jan 2014 19:29:11.855,6.931434,1.9541e-006,3.8777e-010,3.8777e-010,3.8777e-010
"34739",3 Jan 2014 19:41:29.564,15.870561,3.7274e-007,2.8756e-032,3.1439e-032,1.4667e-019
"4217",3 Jan 2014 22:16:13.118,16.370160,3.5033e-007,5.1280e-034,2.7715e-033,6.2552e-020
"34410",3 Jan 2014 22:48:52.164,14.141077,4.6949e-007,1.2417e-026,1.2418e-026,1.2079e-019
"34050",4 Jan 2014 00:31:23.689,18.470165,2.7520e-007,5.8402e-042,5.8402e-042,1.1216e-019
"30445",4 Jan 2014 01:14:24.701,10.917569,7.8765e-007,7.3109e-018,7.3109e-018,7.4113e-018
"31887",4 Jan 2014 01:42:12.820,11.936465,6.5893e-007,2.1668e-020,2.1668e-020,2.5021e-019
"34683",4 Jan 2014 02:01:28.366,12.284518,6.2212e-007,2.6336e-021,2.6336e-021,1.2510e-019
"26080",4 Jan 2014 02:02:44.277,7.535721,5.8207e-006,1.5365e-010,1.5365e-010,1.5365e-010
"29052",4 Jan 2014 02:49:29.783,5.363060,3.2641e-006,4.8091e-008,4.8092e-008,4.8091e-008
"30445",4 Jan 2014 02:54:39.216,7.484179,1.6761e-006,5.2902e-011,5.2902e-011,5.2902e-011
"32136",4 Jan 2014 04:36:23.057,19.635139,2.4351e-007,8.8474e-047,0.0000e+000,1.5099e-019
"31207",4 Jan 2014 05:35:13.931,18.942911,2.6163e-007,7.0172e-044,7.0171e-044,1.3804e-019
"4733",4 Jan 2014 05:58:40.750,15.863164,3.7308e-007,3.0494e-032,1.8010e-032,8.6278e-020
"31207",4 Jan 2014 07:15:18.413,17.397386,3.1018e-007,8.7899e-038,8.7899e-038,1.3589e-019
"12715",4 Jan 2014 10:55:43.620,7.600680,1.6251e-006,3.4094e-011,3.4094e-011,3.4094e-011
"36614",4 Jan 2014 11:11:55.155,17.917180,2.9245e-007,8.9338e-040,8.9338e-040,7.7650e-020
"34014",4 Jan 2014 12:00:26.369,12.216655,6.2905e-007,3.9909e-021,3.9909e-021,1.2942e-019
"19317",4 Jan 2014 12:48:30.787,17.989258,2.9011e-007,4.6779e-040,0.0000e+000,4.3139e-020
"33797",4 Jan 2014 13:42:40.803,10.740539,8.1383e-007,1.9065e-017,1.9065e-017,1.9223e-017
"25343",4 Jan 2014 13:43:05.335,10.607131,1.2872e-006,5.9965e-017,5.9965e-017,6.0006e-017
"38840",4 Jan 2014 13:48:12.121,9.675572,1.0028e-006,4.3735e-015,4.3735e-015,4.3736e-015
"12427",4 Jan 2014 14:02:40.378,17.089060,3.2148e-007,1.2543e-036,0.0000e+000,7.9807e-020
"35353",4 Jan 2014 14:33:48.049,5.556691,3.0406e-006,2.8347e-008,2.8347e-008,2.8347e-008
"31341",4 Jan 2014 15:04:46.831,19.592630,2.4457e-007,1.3423e-046,1.3423e-046,9.2749e-020
"25345",4 Jan 2014 15:23:18.025,19.515258,3.8026e-007,4.4191e-046,0.0000e+000,3.4511e-020
"33922",4 Jan 2014 15:23:20.569,15.831839,3.7456e-007,3.9085e-032,3.9085e-032,9.9220e-020
"34874",4 Jan 2014 16:04:27.426,8.339007,1.3501e-006,1.7986e-012,1.7986e-012,1.7986e-012
"34273",4 Jan 2014 17:03:33.034,5.635152,2.9565e-006,2.2760e-008,2.2760e-008,2.2760e-008
"34570",4 Jan 2014 17:11:12.879,16.600855,3.4066e-007,7.6584e-035,7.6583e-035,1.3804e-019
"24872",4 Jan 2014 17:57:31.209,11.516735,1.0919e-006,3.9181e-019,3.9181e-019,3.9257e-019
"37131",4 Jan 2014 18:43:32.735,13.309992,5.2995e-007,3.7236e-024,3.7236e-024,1.3804e-019
"14461",4 Jan 2014 19:31:38.834,4.135810,5.4887e-006,8.8659e-007,8.8659e-007,8.8659e-007
"38215",4 Jan 2014 21:13:31.608,18.974759,2.6076e-007,5.1886e-044,0.0000e+000,9.7063e-020
"34270",4 Jan 2014 22:01:10.033,11.934991,6.5909e-007,2.1859e-020,2.1859e-020,1.9413e-019
"38215",4 Jan 2014 22:03:37.035,3.647254,7.0576e-006,2.2938e-006,2.2938e-006,2.2938e-006
"26091",4 Jan 2014 22:04:23.389,6.488320,1.9917e-006,1.5314e-009,1.5314e-009,1.5314e-009
"34439",4 Jan 2014 23:44:09.813,18.786538,2.6601e-007,3.0670e-043,0.0000e+000,1.0353e-019
"12773",4 Jan 2014 23:46:08.789,10.481983,8.5448e-007,7.5161e-017,7.5161e-017,7.5278e-017
"36379",5 Jan 2014 00:33:14.819,15.512397,3.9015e-007,4.7762e-031,4.7763e-031,1.0785e-019
"36551",5 Jan 2014 01:32:59.769,11.389462,7.2374e-007,5.2614e-019,5.2614e-019,6.2552e-019
"35361",5 Jan 2014 01:33:06.451,10.741356,8.1371e-007,1.8982e-017,1.8982e-017,1.9102e-017
"2125",5 Jan 2014 02:11:52.142,13.271331,5.3304e-007,4.8143e-024,4.8144e-024,-1.7256e-020
"33758",5 Jan 2014 02:13:54.982,3.866262,6.2807e-006,1.5202e-006,1.5202e-006,1.5202e-006
"24965",5 Jan 2014 02:21:45.495,14.362771,7.0203e-007,3.9499e-027,3.9503e-027,3.0197e-020
"37904",5 Jan 2014 02:47:39.487,8.562788,1.2804e-006,6.9871e-013,6.9872e-013,6.9871e-013
"33770",5 Jan 2014 03:04:52.748,16.572641,3.4182e-007,9.6772e-035,9.6772e-035,5.8238e-020
"30895",5 Jan 2014 03:12:28.283,13.073280,5.4931e-007,1.7742e-023,1.7742e-023,1.0353e-019
"38486",5 Jan 2014 03:51:34.026,10.642355,8.2892e-007,3.2224e-017,3.2224e-017,3.2471e-017
"29954",5 Jan 2014 04:00:27.024,2.439144,1.5780e-005,1.4417e-005,1.4417e-005,1.4417e-005
"27880",5 Jan 2014 04:23:17.244,9.633113,1.0117e-006,5.3683e-015,5.3683e-015,5.3686e-015
"34760",5 Jan 2014 05:49:59.767,9.278333,1.0906e-006,2.8726e-014,2.8726e-014,2.8726e-014
"20432",5 Jan 2014 06:32:57.173,1.406349,5.4110e-005,4.4355e-005,4.4356e-005,4.4355e-005
"24907",5 Jan 2014 07:07:02.084,16.761877,5.1545e-007,3.0878e-035,3.0878e-035,1.1216e-019
"18764",5 Jan 2014 07:59:13.711,8.813588,1.2086e-006,2.3504e-013,2.3505e-013,2.3505e-013
"36055",5 Jan 2014 08:01:55.198,16.533246,3.4346e-007,1.3408e-034,1.3408e-034,7.5493e-020
"37529",5 Jan 2014 08:05:29.960,17.441835,3.0861e-007,5.9684e-038,5.9684e-038,9.0592e-020
"38309",5 Jan 2014 08:59:15.859,19.678249,2.4245e-007,5.7918e-047,0.0000e+000,5.6081e-020
"14811",5 Jan 2014 09:28:42.495,17.808854,2.9602e-007,2.3508e-039,2.3508e-039,4.5296e-020
"38501",5 Jan 2014 09:50:20.766,12.994771,5.5597e-007,2.9594e-023,2.9594e-023,1.1216e-019
"14811",5 Jan 2014 10:18:56.873,11.252279,7.4149e-007,1.1437e-018,1.1437e-018,1.2036e-018
"26218",5 Jan 2014 10:31:31.436,17.947332,2.9147e-007,6.8176e-040,6.8176e-040,1.1000e-019
"35773",5 Jan 2014 11:24:18.066,9.625807,1.0132e-006,5.5605e-015,5.5605e-015,5.5608e-015
"38024",5 Jan 2014 11:31:44.367,17.634039,3.0191e-007,1.1064e-038,0.0000e+000,1.2726e-019
"35382",5 Jan 2014 11:34:18.394,17.520281,3.0585e-007,3.0067e-038,0.0000e+000,1.0569e-019
"34409",5 Jan 2014 11:55:03.195,19.607404,2.4420e-007,1.1614e-046,0.0000e+000,1.3157e-019
"34920",5 Jan 2014 12:15:36.578,19.257063,2.5317e-007,3.4935e-045,3.4934e-045,1.5314e-019
"30497",5 Jan 2014 12:17:11.308,18.670185,2.6933e-007,9.1176e-043,0.0000e+000,1.2079e-019
"10750",5 Jan 2014 12:38:06.217,0.739921,1.7148e-004,5.5638e-005,5.5638e-005,5.5638e-005
"34409",5 Jan 2014 13:34:46.266,15.382011,3.9679e-007,1.3075e-030,1.3075e-030,1.7256e-020
"1671",5 Jan 2014 14:17:26.243,11.771994,6.7747e-007,5.7435e-020,5.7435e-020,2.5021e-019
"34920",5 Jan 2014 14:45:55.722,13.693277,5.0069e-007,2.8007e-025,2.8008e-025,1.4667e-019
"37315",5 Jan 2014 14:46:06.613,16.500000,3.4484e-007,1.7643e-034,1.7643e-034,1.1000e-019
"13991",5 Jan 2014 14:54:51.222,11.225225,8.4932e-007,1.5180e-018,1.5180e-018,1.3804e-018
"34409",5 Jan 2014 15:14:29.340,12.423770,6.0825e-007,1.1143e-021,1.1143e-021,1.2942e-019
"4382",5 Jan 2014 16:00:37.829,19.447408,2.4409e-007,5.4458e-046,0.0000e+000,9.9220e-020
"34920",5 Jan 2014 16:26:06.774,16.136030,3.6057e-007,3.4375e-033,3.4374e-033,1.3804e-019
"37315",5 Jan 2014 16:26:21.128,14.441058,4.5018e-007,1.4559e-027,1.4559e-027,5.6081e-020
"32310",5 Jan 2014 16:27:14.409,16.680645,3.3741e-007,3.9430e-035,0.0000e+000,1.4667e-019
"34409",5 Jan 2014 16:54:12.417,11.783553,6.7614e-007,5.3655e-020,5.3655e-020,2.5452e-019
"37093",5 Jan 2014 18:05:24.504,18.451914,2.7574e-007,6.9118e-042,6.9117e-042,8.6278e-020
"37315",5 Jan 2014 18:06:35.641,17.533604,3.0538e-007,2.6754e-038,0.0000e+000,1.1863e-019
"26272",5 Jan 2014 18:13:35.766,14.902272,4.2275e-007,4.9408e-029,4.9408e-029,1.0353e-019
"34409",5 Jan 2014 18:33:55.497,13.906139,4.8548e-007,6.4481e-026,6.4481e-026,1.1216e-019
"37315",5 Jan 2014 18:56:41.747,14.074942,4.7391e-007,1.9798e-026,1.9798e-026,4.3139e-021
"18095",5 Jan 2014 19:20:31.672,10.173429,1.0340e-006,4.2156e-016,4.2156e-016,4.2142e-016
"34409",5 Jan 2014 20:13:38.578,17.982829,2.9032e-007,4.9563e-040,0.0000e+000,1.0569e-019
"28599",5 Jan 2014 20:15:41.399,19.646069,2.4324e-007,7.9470e-047,7.9469e-047,1.1216e-019
"36540",5 Jan 2014 20:36:32.651,11.514293,7.0813e-007,2.5745e-019,2.5745e-019,4.2276e-019
"37315",5 Jan 2014 20:36:56.250,11.186331,7.5026e-007,1.6557e-018,1.6557e-018,1.7903e-018
"25161",5 Jan 2014 21:20:52.282,12.782611,5.7458e-007,1.1614e-022,1.1614e-022,1.5530e-019
"35784",5 Jan 2014 21:27:02.785,11.028484,7.7189e-007,3.9783e-018,3.9783e-018,4.1284e-018
"16952",5 Jan 2014 21:35:33.256,9.643932,1.1507e-006,5.8091e-015,5.8091e-015,5.8090e-015
"37315",5 Jan 2014 22:17:10.751,14.515153,4.4560e-007,8.5153e-028,8.5185e-028,7.7650e-020
"22392",5 Jan 2014 22:26:06.540,12.747032,5.7779e-007,1.4574e-022,1.4574e-022,4.3139e-020
"22436",5 Jan 2014 22:44:34.915,11.939606,6.5858e-007,2.1266e-020,2.1266e-020,1.6393e-019
"11869",6 Jan 2014 00:32:55.324,17.184940,3.6238e-007,6.2900e-037,0.0000e+000,-4.3139e-020
"34124",6 Jan 2014 00:47:34.867,19.291330,2.5227e-007,2.5110e-045,2.5109e-045,1.4452e-019
"34050",6 Jan 2014 00:56:49.273,9.708337,9.9609e-007,3.7314e-015,3.7314e-015,3.7313e-015
"34951",6 Jan 2014 01:00:30.778,18.037444,2.8856e-007,3.0309e-040,0.0000e+000,1.1216e-019
"28950",6 Jan 2014 01:37:55.076,11.356657,7.2792e-007,6.3404e-019,6.3404e-019,7.6787e-019
"13241",6 Jan 2014 01:58:45.281,11.918137,7.5343e-007,2.7557e-020,2.7557e-020,-1.7256e-020
"31481",6 Jan 2014 02:26:20.091,4.336376,4.9927e-006,5.7975e-007,5.7975e-007,5.7975e-007
"31411",6 Jan 2014 02:34:41.246,17.736667,2.9843e-007,4.4647e-039,0.0000e+000,7.7650e-020
"24903",6 Jan 2014 03:10:44.071,12.682621,9.0036e-007,3.3881e-022,3.3881e-022,1.4236e-019
"33886",6 Jan 2014 03:31:02.790,15.763475,3.7782e-007,6.7068e-032,6.7069e-032,1.1216e-019
"37094",6 Jan 2014 04:43:13.487,19.817104,2.3906e-007,1.4703e-047,0.0000e+000,9.2749e-020
"34086",6 Jan 2014 05:08:49.154,8.289417,1.3663e-006,2.2104e-012,2.2104e-012,2.2104e-012
"35993",6 Jan 2014 05:46:42.682,7.288023,1.7675e-006,1.0916e-010,1.0916e-010,1.0916e-010
"35453",6 Jan 2014 06:34:13.899,7.901022,1.5039e-006,1.0646e-011,1.0646e-011,1.0646e-011
"24151",6 Jan 2014 06:42:37.243,12.645733,5.8708e-007,2.7724e-022,2.7724e-022,1.2510e-019
"25172",6 Jan 2014 06:43:43.993,11.673791,1.0627e-006,1.5763e-019,1.5763e-019,3.9257e-019
"22081",6 Jan 2014 06:46:28.261,4.341073,6.6250e-006,7.6317e-007,7.6317e-007,7.6317e-007
"25272",6 Jan 2014 06:51:49.724,11.556175,1.0844e-006,3.1209e-019,3.1209e-019,3.6237e-019
"17843",6 Jan 2014 08:11:13.373,6.872705,1.9876e-006,4.7489e-010,4.7489e-010,4.7489e-010
"38055",6 Jan 2014 09:28:32.237,18.862706,2.6386e-007,1.4975e-043,0.0000e+000,9.0592e-020
"4332",6 Jan 2014 10:01:59.632,17.309147,2.9924e-007,1.8047e-037,0.0000e+000,1.1000e-019
"37562",6 Jan 2014 10:12:03.679,12.432510,6.0739e-007,1.0554e-021,1.0554e-021,1.2942e-019
"36194",6 Jan 2014 10:51:31.509,13.469906,5.1744e-007,1.2765e-024,1.2765e-024,8.6278e-020
"38055",6 Jan 2014 11:08:14.123,19.057686,2.5849e-007,2.3585e-044,0.0000e+000,5.1767e-020
"25778",6 Jan 2014 11:39:25.724,16.511040,5.3123e-007,2.4875e-034,1.1383e-033,1.4667e-019
"31413",6 Jan 2014 11:43:47.604,17.070705,3.2217e-007,1.4672e-036,1.4672e-036,9.4906e-020
"35022",6 Jan 2014 12:23:25.466,10.227024,8.9761e-007,2.8134e-016,2.8134e-016,2.8146e-016
"37547",6 Jan 2014 14:08:05.239,19.734288,2.4107e-007,3.3344e-047,0.0000e+000,9.4906e-020
"30197",6 Jan 2014 14:12:28.358,17.808960,2.9601e-007,2.3486e-039,0.0000e+000,1.0138e-019
"5716",6 Jan 2014 14:54:23.171,19.324327,2.5141e-007,1.8260e-045,1.8260e-045,7.5493e-020
"35392",6 Jan 2014 15:53:47.749,11.771915,6.7748e-007,5.7461e-020,5.7461e-020,2.4158e-019
"37320",6 Jan 2014 16:15:29.211,18.186746,2.8384e-007,7.8414e-041,0.0000e+000,1.0785e-019
"18096",6 Jan 2014 16:37:36.938,17.416400,4.1159e-007,9.9141e-038,9.9140e-038,1.6824e-019
"18096",6 Jan 2014 17:27:40.384,15.857356,4.9650e-007,4.2491e-032,3.6136e-032,1.9413e-019
"37320",6 Jan 2014 17:55:09.900,11.165550,7.5306e-007,1.8596e-018,1.8596e-018,1.9240e-018
"30883",6 Jan 2014 18:07:51.266,6.596329,2.1577e-006,1.2043e-009,1.2043e-009,1.2043e-009
"33647",6 Jan 2014 18:25:00.247,17.306592,3.1345e-007,1.9323e-037,0.0000e+000,8.6278e-020
"37320",6 Jan 2014 19:34:50.592,10.399132,8.6815e-007,1.1583e-016,1.1583e-016,1.1593e-016
"37320",6 Jan 2014 21:14:31.286,17.480314,3.0725e-007,4.2654e-038,0.0000e+000,5.8238e-020
"31564",6 Jan 2014 21:46:16.318,5.518392,3.0829e-006,3.1518e-008,3.1518e-008,3.1518e-008
"34946",6 Jan 2014 22:28:07.205,8.777106,1.2187e-006,2.7595e-013,2.7595e-013,2.7595e-013
"33838",6 Jan 2014 22:30:37.137,17.923566,2.9224e-007,8.4370e-040,8.4370e-040,6.0395e-020
"28313",6 Jan 2014 22:36:03.778,18.657441,2.6970e-007,1.0269e-042,1.0269e-042,1.1648e-019
"21418",7 Jan 2014 00:23:13.445,15.409334,4.5071e-007,1.2080e-030,1.2002e-030,-2.5883e-020
"32228",7 Jan 2014 01:06:10.776,15.816151,3.7531e-007,4.4250e-032,4.4250e-032,1.1216e-019
"30728",7 Jan 2014 02:46:30.790,17.882720,2.9358e-007,1.2161e-039,0.0000e+000,1.0569e-019
"30454",7 Jan 2014 05:15:30.430,15.996818,3.6688e-007,1.0517e-032,6.7192e-033,9.4906e-020
"18187",7 Jan 2014 05:23:16.796,12.409137,2.6918e-006,5.4096e-021,5.4096e-021,1.0353e-019
"8924",7 Jan 2014 06:21:08.627,5.490961,4.1408e-006,4.5203e-008,4.5203e-008,4.5203e-008
"21711",7 Jan 2014 06:51:35.884,10.267524,8.9055e-007,2.2862e-016,2.2862e-016,2.2874e-016
"8924",7 Jan 2014 07:11:13.349,5.708940,3.8306e-006,2.4554e-008,2.4554e-008,2.4554e-008
"31636",7 Jan 2014 07:54:47.118,14.483067,4.4758e-007,1.0745e-027,1.0748e-027,9.4906e-020
"8924",7 Jan 2014 08:01:24.050,16.683092,4.4857e-007,5.1412e-035,0.0000e+000,6.9022e-020
"37488",7 Jan 2014 08:21:43.293,19.824758,2.3888e-007,1.3629e-047,0.0000e+000,1.2942e-019
"34555",7 Jan 2014 09:21:42.784,19.910875,2.3681e-007,5.7935e-048,0.0000e+000,6.0395e-020
"25039",7 Jan 2014 11:06:18.608,16.631106,5.2359e-007,9.1991e-035,0.0000e+000,1.5961e-019
"17118",7 Jan 2014 11:07:12.805,10.601360,8.3534e-007,4.0062e-017,4.0062e-017,4.0223e-017
